rank,gid,role,priority_score,why
498,100000005660203100,peripheral,0.5991770462633452,"Limited observed structure: 1 incoming, 2 outgoing links; depth 2."
499,100000004889043100,terminal,0.5987025504151839,Receives from 2 nodes (KZT 272.0k); no observed outgoing links; depth 3.
500,100000001445848100,peripheral,0.5986321174377224,"Limited observed structure: 1 incoming, 1 outgoing links; depth 3."
501,100000005168487100,peripheral,0.5985876334519573,"Limited observed structure: 1 incoming, 1 outgoing links; depth 2."
502,100000005357705100,distributor,0.5985728054567023,Sends to 4 nodes (KZT 387.1k); receives from 1; outgoing p0.93.
503,100000002575080100,transit,0.5984835523314171,Pass-through 0.96; 1 incoming and 1 outgoing links; depth 3.
504,100000005140601100,peripheral,0.5979648576512456,"Limited observed structure: 3 incoming, 2 outgoing links; depth 2."
505,100000007793871100,terminal,0.597864768683274,Receives from 1 nodes (KZT 26.0k); no observed outgoing links; depth 3.
506,100000008571243100,terminal,0.5976571767497035,Receives from 1 nodes (KZT 134.0k); no observed outgoing links; depth 3.
507,100000008746449100,distributor,0.5974236358244366,Sends to 10 nodes (KZT 1.0m); receives from 1; outgoing p0.97.
508,100000000297649100,peripheral,0.5960075622775801,"Limited observed structure: 1 incoming, 1 outgoing links; depth 2."
509,100000000769919100,terminal,0.5959297153024911,Receives from 1 nodes (KZT 250.0k); no observed outgoing links; depth 2.
510,100000004591973100,peripheral,0.5956628113879004,"Limited observed structure: 1 incoming, 1 outgoing links; depth 3."
511,100000005061890100,terminal,0.595622034400949,Receives from 1 nodes (KZT 90.0k); no observed outgoing links; depth 3.
512,100000003809101100,peripheral,0.5954515124555161,"Limited observed structure: 2 incoming, 2 outgoing links; depth 1."
513,100000007898453100,peripheral,0.5952958185053381,"Limited observed structure: 1 incoming, 2 outgoing links; depth 2."
514,100000003557488100,peripheral,0.5947731316725978,"Limited observed structure: 1 incoming, 2 outgoing links; depth 3."
515,100000001246806100,peripheral,0.5945284697508897,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
516,100000004200745100,peripheral,0.5945284697508897,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
517,100000004188160100,distributor,0.5944061387900356,Sends to 5 nodes (KZT 133.8k); receives from 2; outgoing p0.95.
518,100000000933075100,peripheral,0.5942838078291814,"Limited observed structure: 1 incoming, 2 outgoing links; depth 3."
519,100000007334196100,terminal,0.5942541518386715,Receives from 1 nodes (KZT 150.0k); no observed outgoing links; depth 1.
520,100000002911170100,terminal,0.5936832740213523,Receives from 1 nodes (KZT 300.0k); no observed outgoing links; depth 2.
521,100000001184915100,terminal,0.5935498220640569,Receives from 1 nodes (KZT 201.0k); no observed outgoing links; depth 2.
522,100000002958139100,terminal,0.5932903321470937,Receives from 1 nodes (KZT 209.5k); no observed outgoing links; depth 3.
523,100000001484381100,terminal,0.5929048042704627,Receives from 2 nodes (KZT 95.6k); no observed outgoing links; depth 3.
524,100000000998559100,terminal,0.5923784104389087,Receives from 1 nodes (KZT 100.0k); no observed outgoing links; depth 1.
525,100000006844768100,peripheral,0.592326512455516,"Limited observed structure: 1 incoming, 2 outgoing links; depth 2."
526,100000002696152100,peripheral,0.5920151245551601,"Limited observed structure: 1 incoming, 2 outgoing links; depth 3."
527,100000003131016100,peripheral,0.591336743772242,"Limited observed structure: 1 incoming, 1 outgoing links; depth 2."
528,100000002773323100,peripheral,0.5912477758007119,"Limited observed structure: 2 incoming, 1 outgoing links; depth 3."
529,100000004134060100,terminal,0.5910142348754448,Receives from 1 nodes (KZT 88.2k); no observed outgoing links; depth 2.
530,100000003089553100,terminal,0.5909252669039147,Receives from 1 nodes (KZT 150.0k); no observed outgoing links; depth 3.
531,100000008279405100,terminal,0.5900800711743772,Receives from 1 nodes (KZT 234.7k); no observed outgoing links; depth 3.
532,100000002794374100,peripheral,0.5897686832740214,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
533,100000000533217100,terminal,0.5879300118623962,Receives from 1 nodes (KZT 53.6k); no observed outgoing links; depth 2.
534,100000004441291100,terminal,0.5878781138790037,Receives from 1 nodes (KZT 20.0k); no observed outgoing links; depth 2.
535,100000002870463100,peripheral,0.5878113879003559,"Limited observed structure: 3 incoming, 1 outgoing links; depth 2."
536,100000002605184100,terminal,0.5874629300118624,Receives from 1 nodes (KZT 140.0k); no observed outgoing links; depth 2.
537,100000002121357100,peripheral,0.587299822064057,"Limited observed structure: 2 incoming, 1 outgoing links; depth 3."
538,100000008352542100,terminal,0.5869142941874259,Receives from 1 nodes (KZT 50.2k); no observed outgoing links; depth 2.
539,100000007322059100,peripheral,0.5865991992882563,"Limited observed structure: 2 incoming, 1 outgoing links; depth 2."
540,100000006664478100,transit,0.5864242963442252,Pass-through 1.09; 1 incoming and 2 outgoing links; depth 3.
541,100000004744306100,peripheral,0.5859541814946619,"Limited observed structure: 1 incoming, 2 outgoing links; depth 1."
542,100000008625905100,peripheral,0.5857428825622776,"Limited observed structure: 1 incoming, 2 outgoing links; depth 3."
543,100000004480280100,peripheral,0.5857095195729537,"Limited observed structure: 1 incoming, 2 outgoing links; depth 1."
544,100000004892144100,peripheral,0.5855760676156584,"Limited observed structure: 2 incoming, 1 outgoing links; depth 3."
545,100000003917461100,peripheral,0.5855649466192171,"Limited observed structure: 1 incoming, 2 outgoing links; depth 3."
546,100000007745062100,peripheral,0.5853647686832741,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
547,100000005974542100,terminal,0.5852201957295374,Receives from 1 nodes (KZT 94.5k); no observed outgoing links; depth 3.
548,100000003899899100,peripheral,0.5851757117437723,"Limited observed structure: 2 incoming, 1 outgoing links; depth 3."
549,100000006122699100,terminal,0.5850459667852907,Receives from 2 nodes (KZT 45.9k); no observed outgoing links; depth 2.
550,100000005942793100,terminal,0.5850385527876631,Receives from 4 nodes (KZT 55.0k); no observed outgoing links; depth 2.
551,100000003968044100,distributor,0.5846419039145908,Sends to 3 nodes (KZT 311.0k); receives from 1; outgoing p0.91.
552,100000008417029100,terminal,0.5846048339264532,Receives from 1 nodes (KZT 100.0k); no observed outgoing links; depth 3.
553,100000005628518100,terminal,0.5842489620403322,Receives from 1 nodes (KZT 77.0k); no observed outgoing links; depth 3.
554,100000001169666100,peripheral,0.583818950177936,"Limited observed structure: 1 incoming, 1 outgoing links; depth 3."
555,100000002212494100,terminal,0.583414887307236,Receives from 1 nodes (KZT 160.0k); no observed outgoing links; depth 3.
556,100000005767403100,peripheral,0.5828736654804271,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
557,100000003042994100,terminal,0.5828365954922894,Receives from 1 nodes (KZT 286.1k); no observed outgoing links; depth 1.
558,100000005182219100,terminal,0.5825993475682087,Receives from 2 nodes (KZT 55.0k); no observed outgoing links; depth 3.
559,100000002692750100,peripheral,0.582473309608541,"Limited observed structure: 3 incoming, 1 outgoing links; depth 2."
560,100000001236706100,peripheral,0.5823732206405694,"Limited observed structure: 3 incoming, 2 outgoing links; depth 3."
561,100000003071649100,terminal,0.5823250296559905,Receives from 1 nodes (KZT 189.5k); no observed outgoing links; depth 3.
562,100000008501413100,transit,0.5821545077105575,Pass-through 1.02; 1 incoming and 1 outgoing links; depth 3.
563,100000008183752100,peripheral,0.58211743772242,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
564,100000004180097100,peripheral,0.5819839857651246,"Limited observed structure: 3 incoming, 3 outgoing links; depth 1."
565,100000008077552100,terminal,0.5819543297746146,Receives from 1 nodes (KZT 214.0k); no observed outgoing links; depth 3.
566,100000004559194100,terminal,0.5816503558718862,Receives from 1 nodes (KZT 282.1k); no observed outgoing links; depth 1.
567,100000000555721100,terminal,0.5808051601423488,Receives from 2 nodes (KZT 113.0k); no observed outgoing links; depth 1.
568,100000003292979100,terminal,0.5807161921708185,Receives from 1 nodes (KZT 49.0k); no observed outgoing links; depth 2.
569,100000000076451100,peripheral,0.5803158362989324,"Limited observed structure: 3 incoming, 4 outgoing links; depth 2."
570,100000008038077100,terminal,0.5802491103202847,Receives from 1 nodes (KZT 499.9k); no observed outgoing links; depth 3.
571,100000005386383100,peripheral,0.5796485765124556,"Limited observed structure: 2 incoming, 1 outgoing links; depth 0."
572,100000002753146100,terminal,0.5795077105575326,Receives from 1 nodes (KZT 803.5k); no observed outgoing links; depth 3.
573,100000000913911100,peripheral,0.5793927935943061,"Limited observed structure: 2 incoming, 1 outgoing links; depth 2."
574,100000005413948100,peripheral,0.5790814056939502,"Limited observed structure: 2 incoming, 1 outgoing links; depth 2."
575,100000003116106100,terminal,0.5790480427046263,Receives from 1 nodes (KZT 494.1k); no observed outgoing links; depth 3.
576,100000002722108100,terminal,0.5790332147093713,Receives from 1 nodes (KZT 800.0k); no observed outgoing links; depth 3.
577,100000002748761100,terminal,0.5786847568208778,Receives from 1 nodes (KZT 796.8k); no observed outgoing links; depth 3.
578,100000002255058100,terminal,0.5785438908659549,Receives from 1 nodes (KZT 491.5k); no observed outgoing links; depth 3.
579,100000005075949100,peripheral,0.5781138790035587,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
580,100000007629121100,terminal,0.5779507710557533,Receives from 1 nodes (KZT 29.0k); no observed outgoing links; depth 2.
581,100000004407753100,peripheral,0.577057384341637,"Limited observed structure: 1 incoming, 1 outgoing links; depth 3."
582,100000003128638100,peripheral,0.5768460854092528,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
583,100000004993576100,terminal,0.5766236654804271,Receives from 1 nodes (KZT 167.0k); no observed outgoing links; depth 2.
584,100000008169544100,distributor,0.5765384045077105,Sends to 4 nodes (KZT 42.8k); receives from 1; outgoing p0.93.
585,100000008730238100,peripheral,0.5762455516014235,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
586,100000001822623100,terminal,0.5762158956109135,Receives from 1 nodes (KZT 201.3k); no observed outgoing links; depth 2.
587,100000002713074100,peripheral,0.5756783807829182,"Limited observed structure: 2 incoming, 1 outgoing links; depth 3."
588,100000000646541100,terminal,0.5755634638196916,Receives from 3 nodes (KZT 25.3k); no observed outgoing links; depth 2.
589,100000002769809100,terminal,0.5755041518386714,Receives from 1 nodes (KZT 113.4k); no observed outgoing links; depth 3.
590,100000000917179100,terminal,0.5751334519572954,Receives from 1 nodes (KZT 94.5k); no observed outgoing links; depth 2.
591,100000002531406100,transit,0.5751072178118442,Pass-through 0.96; 1 incoming and 1 outgoing links; depth 3.
592,100000002257794100,terminal,0.5749666370106762,Receives from 1 nodes (KZT 154.0k); no observed outgoing links; depth 3.
593,100000003824464100,terminal,0.5748517200474497,Receives from 1 nodes (KZT 200.0k); no observed outgoing links; depth 2.
594,100000008238989100,terminal,0.5748517200474497,Receives from 1 nodes (KZT 200.0k); no observed outgoing links; depth 2.
595,100000004906181100,distributor,0.5746700771055753,Sends to 7 nodes (KZT 2.5m); receives from 1; outgoing p0.96.
596,100000004806903100,terminal,0.5739954033214709,Receives from 1 nodes (KZT 18.0k); no observed outgoing links; depth 2.
597,100000000291908100,peripheral,0.573810053380783,"Limited observed structure: 1 incoming, 1 outgoing links; depth 3."
598,100000002671326100,peripheral,0.572664590747331,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
599,100000003278020100,terminal,0.5722531138790036,Receives from 1 nodes (KZT 190.0k); no observed outgoing links; depth 2.
600,100000004670388100,peripheral,0.5721975088967971,"Limited observed structure: 1 incoming, 2 outgoing links; depth 3."
601,100000008406609100,terminal,0.5720974199288256,Receives from 1 nodes (KZT 34.0k); no observed outgoing links; depth 2.
602,100000002691858100,terminal,0.571689650059312,Receives from 1 nodes (KZT 51.5k); no observed outgoing links; depth 2.
603,100000002457464100,terminal,0.5713152431791222,Receives from 1 nodes (KZT 66.6k); no observed outgoing links; depth 2.
604,100000004418967100,peripheral,0.571040925266904,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
605,100000004451012100,distributor,0.570992734282325,Sends to 3 nodes (KZT 65.7k); receives from 1; outgoing p0.91.
606,100000008532050100,terminal,0.5709297153024911,Receives from 1 nodes (KZT 455.2k); no observed outgoing links; depth 3.
607,100000002521039100,terminal,0.5704997034400949,Receives from 1 nodes (KZT 349.4k); no observed outgoing links; depth 3.
608,100000002975437100,peripheral,0.5699399466192171,"Limited observed structure: 1 incoming, 1 outgoing links; depth 3."
609,100000008174521100,terminal,0.5691800118623962,Receives from 1 nodes (KZT 82.1k); no observed outgoing links; depth 2.
610,100000002469065100,terminal,0.5691244068801897,Receives from 1 nodes (KZT 200.0k); no observed outgoing links; depth 2.
611,100000004671609100,terminal,0.5682569691577699,Receives from 1 nodes (KZT 100.0k); no observed outgoing links; depth 3.
612,100000003741418100,peripheral,0.5680827402135231,"Limited observed structure: 9 incoming, 3 outgoing links; depth 2."
613,100000001362940100,terminal,0.5679604092526691,Receives from 1 nodes (KZT 81.0k); no observed outgoing links; depth 1.
614,100000001641789100,terminal,0.5679418742586002,Receives from 1 nodes (KZT 17.8k); no observed outgoing links; depth 1.
615,100000001819396100,terminal,0.5678899762752077,Receives from 1 nodes (KZT 166.1k); no observed outgoing links; depth 3.
616,100000002663511100,terminal,0.5678751482799526,Receives from 1 nodes (KZT 268.9k); no observed outgoing links; depth 3.
617,100000003718715100,peripheral,0.5676379003558719,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
618,100000003528285100,peripheral,0.5671708185053381,"Limited observed structure: 4 incoming, 4 outgoing links; depth 3."
619,100000001073568100,peripheral,0.5671485765124555,"Limited observed structure: 1 incoming, 2 outgoing links; depth 3."
620,100000002152857100,distributor,0.5669817615658364,Sends to 5 nodes (KZT 1.2m); receives from 1; outgoing p0.95.
621,100000004077081100,distributor,0.5668334816132858,Sends to 4 nodes (KZT 615.0k); receives from 1; outgoing p0.93.
622,100000006530134100,terminal,0.566770462633452,Receives from 2 nodes (KZT 144.7k); no observed outgoing links; depth 3.
623,100000002308091100,terminal,0.5660216488730724,Receives from 1 nodes (KZT 186.7k); no observed outgoing links; depth 3.
624,100000002956779100,terminal,0.5655731020166074,Receives from 1 nodes (KZT 411.0k); no observed outgoing links; depth 3.
625,100000004790991100,terminal,0.5655693950177936,Receives from 1 nodes (KZT 239.4k); no observed outgoing links; depth 1.
626,100000006534886100,peripheral,0.5651801601423487,"Limited observed structure: 1 incoming, 1 outgoing links; depth 2."
627,100000004186824100,peripheral,0.56423487544484,"Limited observed structure: 2 incoming, 1 outgoing links; depth 1."
628,100000003125997100,peripheral,0.5639679715302491,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
629,100000003057225100,terminal,0.563782621589561,Receives from 1 nodes (KZT 236.0k); no observed outgoing links; depth 1.
630,100000003192220100,terminal,0.5637603795966786,Receives from 1 nodes (KZT 60.0k); no observed outgoing links; depth 2.
631,100000002757240100,terminal,0.563567615658363,Receives from 1 nodes (KZT 51.2k); no observed outgoing links; depth 2.
632,100000004217419100,peripheral,0.5635564946619217,"Limited observed structure: 2 incoming, 1 outgoing links; depth 3."
633,100000003603979100,terminal,0.5635120106761566,Receives from 1 nodes (KZT 165.0k); no observed outgoing links; depth 2.
634,100000000594783100,peripheral,0.5634341637010676,"Limited observed structure: 1 incoming, 2 outgoing links; depth 3."
635,100000003016438100,peripheral,0.5631338967971531,"Limited observed structure: 1 incoming, 1 outgoing links; depth 3."
636,100000004500444100,peripheral,0.5631227758007118,"Limited observed structure: 2 incoming, 1 outgoing links; depth 3."
637,100000002686226100,peripheral,0.5629448398576513,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
638,100000004193835100,peripheral,0.5628892348754448,"Limited observed structure: 1 incoming, 1 outgoing links; depth 0."
639,100000001737722100,terminal,0.5628484578884934,Receives from 1 nodes (KZT 60.5k); no observed outgoing links; depth 2.
640,100000003035737100,peripheral,0.5628447508896798,"Limited observed structure: 2 incoming, 1 outgoing links; depth 3."
641,100000001222245100,peripheral,0.5623665480427047,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
642,100000008336318100,peripheral,0.5623331850533808,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
643,100000000607941100,peripheral,0.5622664590747332,"Limited observed structure: 2 incoming, 1 outgoing links; depth 2."
644,100000001241318100,terminal,0.5621700771055753,Receives from 1 nodes (KZT 53.0k); no observed outgoing links; depth 2.
645,100000001541418100,terminal,0.5619365361803085,Receives from 2 nodes (KZT 96.9k); no observed outgoing links; depth 2.
646,100000004601193100,peripheral,0.5616992882562277,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
647,100000002132479100,peripheral,0.5615769572953737,"Limited observed structure: 1 incoming, 1 outgoing links; depth 2."
648,100000008205937100,terminal,0.5608726275207592,Receives from 1 nodes (KZT 35.0k); no observed outgoing links; depth 2.
649,100000001275752100,terminal,0.5606242586002372,Receives from 1 nodes (KZT 151.5k); no observed outgoing links; depth 3.
650,100000007472293100,distributor,0.5605612396204034,Sends to 3 nodes (KZT 345.9k); receives from 1; outgoing p0.91.
651,100000008671929100,terminal,0.5605204626334519,Receives from 1 nodes (KZT 75.0k); no observed outgoing links; depth 1.
652,100000008571443100,terminal,0.5600682087781732,Receives from 2 nodes (KZT 65.0k); no observed outgoing links; depth 2.
653,100000006532229100,terminal,0.5588300711743772,Receives from 1 nodes (KZT 105.0k); no observed outgoing links; depth 3.
654,100000007330432100,peripheral,0.5584964412811388,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
655,100000002659265100,peripheral,0.5584185943060499,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
656,100000003292191100,terminal,0.5583889383155398,Receives from 1 nodes (KZT 112.0k); no observed outgoing links; depth 3.
657,100000004586598100,peripheral,0.558185053380783,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
658,100000000552584100,peripheral,0.5578180604982206,"Limited observed structure: 1 incoming, 1 outgoing links; depth 3."
659,100000001065234100,peripheral,0.5575622775800713,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
660,100000003470579100,peripheral,0.5573398576512456,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
661,100000008497298100,terminal,0.5568764827995255,Receives from 1 nodes (KZT 600.0k); no observed outgoing links; depth 2.
662,100000001600934100,peripheral,0.5566392348754449,"Limited observed structure: 1 incoming, 1 outgoing links; depth 3."
663,100000008740295100,peripheral,0.5566058718861211,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
664,100000000806727100,peripheral,0.5565057829181494,"Limited observed structure: 1 incoming, 1 outgoing links; depth 2."
665,100000001985793100,terminal,0.5562240510083037,Receives from 1 nodes (KZT 420.0k); no observed outgoing links; depth 2.
666,100000008571433100,peripheral,0.5555160142348755,"Limited observed structure: 2 incoming, 2 outgoing links; depth 0."
667,100000005264990100,peripheral,0.555460409252669,"Limited observed structure: 1 incoming, 2 outgoing links; depth 0."
668,100000001009583100,terminal,0.5552935943060499,Receives from 1 nodes (KZT 393.7k); no observed outgoing links; depth 3.
669,100000005815602100,peripheral,0.555260231316726,"Limited observed structure: 1 incoming, 1 outgoing links; depth 3."
670,100000006567935100,terminal,0.5552231613285885,Receives from 1 nodes (KZT 200.0k); no observed outgoing links; depth 2.
671,100000003220685100,peripheral,0.5550266903914591,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
672,100000001386612100,terminal,0.5548932384341637,Receives from 1 nodes (KZT 62.3k); no observed outgoing links; depth 2.
673,100000001131403100,peripheral,0.5544483985765125,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
674,100000002666248100,terminal,0.5543446026097272,Receives from 1 nodes (KZT 70.0k); no observed outgoing links; depth 1.
675,100000001415126100,terminal,0.553125,Receives from 1 nodes (KZT 27.0k); no observed outgoing links; depth 0.
676,100000005897462100,terminal,0.5529952550415185,Receives from 1 nodes (KZT 98.4k); no observed outgoing links; depth 1.
677,100000002877262100,terminal,0.5529322360616845,Receives from 1 nodes (KZT 100.0k); no observed outgoing links; depth 3.
678,100000008555918100,peripheral,0.5526356761565837,"Limited observed structure: 1 incoming, 2 outgoing links; depth 1."
679,100000000979923100,terminal,0.5526319691577699,Receives from 1 nodes (KZT 97.9k); no observed outgoing links; depth 1.
680,100000003284932100,terminal,0.5524985172004745,Receives from 1 nodes (KZT 69.9k); no observed outgoing links; depth 1.
681,100000002700161100,peripheral,0.5524466192170818,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
682,100000003025903100,peripheral,0.5524021352313168,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
683,100000008546855100,peripheral,0.55225756227758,"Limited observed structure: 6 incoming, 2 outgoing links; depth 2."
684,100000005530114100,peripheral,0.5520462633451958,"Limited observed structure: 2 incoming, 1 outgoing links; depth 3."
685,100000008629581100,terminal,0.5519869513641756,Receives from 1 nodes (KZT 54.2k); no observed outgoing links; depth 2.
686,100000008443341100,peripheral,0.5518794483985766,"Limited observed structure: 2 incoming, 3 outgoing links; depth 1."
687,100000002738256100,transit,0.5514282261847786,Pass-through 1.17; 1 incoming and 1 outgoing links; depth 2.
688,100000005175148100,peripheral,0.5513233985765125,"Limited observed structure: 2 incoming, 1 outgoing links; depth 2."
689,100000003692843100,peripheral,0.5510898576512455,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
690,100000003016773100,terminal,0.5506450177935943,Receives from 1 nodes (KZT 46.6k); no observed outgoing links; depth 2.
691,100000005124479100,peripheral,0.5503892348754449,"Limited observed structure: 2 incoming, 2 outgoing links; depth 1."
692,100000001650895100,peripheral,0.5503225088967971,"Limited observed structure: 1 incoming, 1 outgoing links; depth 3."
693,100000003988112100,peripheral,0.549521797153025,"Limited observed structure: 1 incoming, 1 outgoing links; depth 2."
694,100000005634552100,distributor,0.5494921411625149,Sends to 3 nodes (KZT 1.2m); receives from 1; outgoing p0.91.
695,100000002677201100,peripheral,0.5493216192170819,"Limited observed structure: 1 incoming, 1 outgoing links; depth 3."
696,100000007841978100,peripheral,0.5490213523131673,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
697,100000008460102100,distributor,0.5490176453143535,Sends to 31 nodes (KZT 476.6k); receives from 1; outgoing p0.99.
698,100000004722630100,peripheral,0.5489879893238434,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
699,100000002860934100,peripheral,0.548932384341637,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
700,100000005034574100,terminal,0.548717378410439,Receives from 1 nodes (KZT 258.8k); no observed outgoing links; depth 1.
701,100000002194320100,peripheral,0.5485765124555161,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
702,100000003237045100,peripheral,0.5482095195729537,"Limited observed structure: 1 incoming, 1 outgoing links; depth 2."
703,100000001378288100,peripheral,0.54817615658363,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
704,100000008695157100,peripheral,0.5477535587188612,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
705,100000008469048100,peripheral,0.5476423487544484,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
706,100000008736940100,peripheral,0.5475978647686832,"Limited observed structure: 3 incoming, 3 outgoing links; depth 1."
707,100000000611474100,terminal,0.5474125148279952,Receives from 1 nodes (KZT 32.0k); no observed outgoing links; depth 3.
708,100000008601794100,peripheral,0.5473198398576512,"Limited observed structure: 2 incoming, 1 outgoing links; depth 0."
709,100000002734815100,peripheral,0.5472197508896798,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
710,100000003886323100,peripheral,0.5471863879003559,"Limited observed structure: 2 incoming, 1 outgoing links; depth 1."
711,100000002954780100,terminal,0.547138196915777,Receives from 1 nodes (KZT 133.4k); no observed outgoing links; depth 3.
712,100000008739887100,peripheral,0.5471307829181495,"Limited observed structure: 2 incoming, 2 outgoing links; depth 3."
713,100000004552204100,peripheral,0.5470862989323844,"Limited observed structure: 1 incoming, 2 outgoing links; depth 3."
714,100000003366471100,peripheral,0.5470195729537367,"Limited observed structure: 2 incoming, 1 outgoing links; depth 3."
715,100000003985389100,peripheral,0.5468193950177936,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
716,100000002032323100,peripheral,0.5468082740213523,"Limited observed structure: 1 incoming, 1 outgoing links; depth 3."
717,100000008295429100,terminal,0.5465005931198103,Receives from 1 nodes (KZT 352.0k); no observed outgoing links; depth 3.
718,100000004816564100,peripheral,0.5464746441281139,"Limited observed structure: 1 incoming, 1 outgoing links; depth 2."
719,100000003406094100,peripheral,0.5464524021352313,"Limited observed structure: 1 incoming, 3 outgoing links; depth 3."
720,100000000926078100,peripheral,0.546040925266904,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
721,100000007593823100,distributor,0.5459371293001187,Sends to 13 nodes (KZT 162.9k); receives from 3; outgoing p0.98.
722,100000003831201100,terminal,0.5455997924080664,Receives from 1 nodes (KZT 40.5k); no observed outgoing links; depth 2.
723,100000004689658100,peripheral,0.545407028469751,"Limited observed structure: 1 incoming, 1 outgoing links; depth 3."
724,100000001960517100,terminal,0.5451697805456703,Receives from 1 nodes (KZT 200.0k); no observed outgoing links; depth 1.
725,100000004610802100,peripheral,0.5448398576512457,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
726,100000008314863100,terminal,0.5447286476868327,Receives from 1 nodes (KZT 12.0k); no observed outgoing links; depth 3.
727,100000002109656100,terminal,0.5446767497034402,Receives from 1 nodes (KZT 500.0k); no observed outgoing links; depth 3.
728,100000002644285100,terminal,0.5446767497034402,Receives from 1 nodes (KZT 500.0k); no observed outgoing links; depth 3.
729,100000005783452100,peripheral,0.5445618327402135,"Limited observed structure: 2 incoming, 0 outgoing links; depth 4."
730,100000004184158100,terminal,0.5442467378410439,Receives from 1 nodes (KZT 203.8k); no observed outgoing links; depth 3.
731,100000005711521100,peripheral,0.5440836298932384,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
732,100000004527381100,peripheral,0.5438945729537367,"Limited observed structure: 1 incoming, 1 outgoing links; depth 2."
733,100000005941908100,terminal,0.5436239620403321,Receives from 1 nodes (KZT 10.0k); no observed outgoing links; depth 3.
734,100000000896111100,terminal,0.5434534400948992,Receives from 1 nodes (KZT 287.1k); no observed outgoing links; depth 3.
735,100000006445501100,terminal,0.5434237841043891,Receives from 1 nodes (KZT 91.0k); no observed outgoing links; depth 1.
736,100000008376785100,peripheral,0.5431939501779359,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
737,100000000561160100,peripheral,0.5430604982206406,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
738,100000008388049100,terminal,0.5430160142348754,Receives from 1 nodes (KZT 496.4k); no observed outgoing links; depth 3.
739,100000000190228100,peripheral,0.5428047153024911,"Limited observed structure: 1 incoming, 1 outgoing links; depth 2."
740,100000007034089100,peripheral,0.5415146797153025,"Limited observed structure: 2 incoming, 0 outgoing links; depth 4."
741,100000004756901100,terminal,0.5413182087781732,Receives from 1 nodes (KZT 153.2k); no observed outgoing links; depth 2.
742,100000003034546100,terminal,0.5411995848161328,Receives from 1 nodes (KZT 486.7k); no observed outgoing links; depth 2.
743,100000002922000100,peripheral,0.5409475088967972,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
744,100000005888829100,peripheral,0.5407918149466192,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
745,100000007749747100,peripheral,0.5407473309608541,"Limited observed structure: 1 incoming, 0 outgoing links; depth 4."
746,100000003975102100,peripheral,0.5407362099644129,"Limited observed structure: 1 incoming, 2 outgoing links; depth 0."
747,100000004750321100,terminal,0.5405397390272836,Receives from 2 nodes (KZT 50.2k); no observed outgoing links; depth 3.
748,100000002670960100,terminal,0.5402357651245552,Receives from 1 nodes (KZT 480.3k); no observed outgoing links; depth 3.
749,100000006100920100,terminal,0.5401875741399763,Receives from 1 nodes (KZT 100.0k); no observed outgoing links; depth 3.
